id,string_id,title,URL,rela_link,city,date,source
2908,Job_2908, Gameplay Programmer Downpour Interactive,https://www.indeed.com/rc/clk?jk=3ef10e9c11c1de6b&fccid=1639254ea84748b5&vjs=3,/Job_pages/2908_2021-09-13,Remote,2021-09-13,Indeed.com 
2909,Job_2909,Data Scientist (Artificial Intelligence/Machine Learning),https://www.indeed.com/rc/clk?jk=29f21ccbb03eee85&fccid=c3db68aa87be119c&vjs=3,/Job_pages/2909_2021-09-13,"Birmingham, AL",2021-09-13,Indeed.com 
2910,Job_2910,Machine Learning Engineer,https://www.indeed.com/rc/clk?jk=70f9999e430581b2&fccid=f9f7576fb7e7bdc4&vjs=3,/Job_pages/2910_2021-09-13,"Mountain View, CA",2021-09-13,Indeed.com 
2911,Job_2911,Data Mining Analytics Engineer,https://www.indeed.com/rc/clk?jk=31e4b66ca1e6c7b5&fccid=f1374be6a45f4b8a&vjs=3,/Job_pages/2911_2021-09-13,"Santa Clara, CA 95052",2021-09-13,Indeed.com 
2912,Job_2912,Part-Time Educator (Online Programs),https://www.indeed.com/rc/clk?jk=8831e76d3a448f6e&fccid=07b8a0c30d2e57fc&vjs=3,/Job_pages/2912_2021-09-13,United States,2021-09-13,Indeed.com 
2913,Job_2913,Artificial Intelligence/Machine Learning Product Manager,https://www.indeed.com/rc/clk?jk=55e8292060e4311c&fccid=761c44c17d636bfe&vjs=3,/Job_pages/2913_2021-09-13,"Dearborn, MI",2021-09-13,Indeed.com 
2914,Job_2914,Senior Corporate Counsel,https://www.indeed.com/rc/clk?jk=af23cb4c92ad62a7&fccid=80402dcb603cbc8d&vjs=3,/Job_pages/2914_2021-09-13,"San Mateo, CA",2021-09-13,Indeed.com 
2915,Job_2915,Research Scientist Artificial Intelligence,https://www.indeed.com/rc/clk?jk=41681cf970bf58dc&fccid=de71a49b535e21cb&vjs=3,/Job_pages/2915_2021-09-13,"Cambridge, MA 02138",2021-09-13,Indeed.com 
2916,Job_2916,Cyber Artificial Intelligence (AI) SME,https://www.indeed.com/rc/clk?jk=50cd6504e39ed4f9&fccid=27fb76bb2bf6e29a&vjs=3,/Job_pages/2916_2021-09-13,"Huntsville, AL 35806",2021-09-13,Indeed.com 
2917,Job_2917,Molecular Plant Biologist,https://www.indeed.com/rc/clk?jk=1033ea8a37dd80db&fccid=d6169c6e95113966&vjs=3,/Job_pages/2917_2021-09-13,"Mountain View, CA",2021-09-13,Indeed.com 
2918,Job_2918,Associate Data Engineer,https://www.indeed.com/rc/clk?jk=5a8fb7d4c73b504e&fccid=3f721eb1d31080a6&vjs=3,/Job_pages/2918_2021-09-13,"Minneapolis, MN",2021-09-13,Indeed.com 
2919,Job_2919,VB Developer (13699),https://www.indeed.com/rc/clk?jk=18cd2cad10316524&fccid=0596141d02f55160&vjs=3,/Job_pages/2919_2021-09-13,"San Antonio, TX",2021-09-13,Indeed.com 
2920,Job_2920,Head of Discovery Biology,https://www.indeed.com/rc/clk?jk=506d0a0e70832c94&fccid=22489c4990c80a96&vjs=3,/Job_pages/2920_2021-09-13,"Cambridge, MA 02142",2021-09-13,Indeed.com 
2921,Job_2921,Talent Sourcer,https://www.indeed.com/rc/clk?jk=244541df208516c6&fccid=88f5d9a70576ec2a&vjs=3,/Job_pages/2921_2021-09-13,New York State,2021-09-13,Indeed.com 
2922,Job_2922,Data Scientist,https://www.indeed.com/rc/clk?jk=8529b499e47e83a8&fccid=a5551b6a900b917f&vjs=3,/Job_pages/2922_2021-09-13,"Columbus, OH",2021-09-13,Indeed.com 
2923,Job_2923, AI Machine Learning Engineering Asc Entry Level,https://www.indeed.com/rc/clk?jk=ab9a91f1df7fb1c6&fccid=aeb15e43a6800b9d&vjs=3,/Job_pages/2923_2021-09-13,"King of Prussia, PA 19406",2021-09-13,Indeed.com 
2924,Job_2924,Sr. Machine Learning Engineer,https://www.indeed.com/rc/clk?jk=433a21431425cc85&fccid=2116816c166fb919&vjs=3,/Job_pages/2924_2021-09-13,"San Jose, CA 95138",2021-09-13,Indeed.com 
2925,Job_2925,Data Scientist,https://www.indeed.com/rc/clk?jk=dfb207b7c1804389&fccid=a3f737e511d9fc8c&vjs=3,/Job_pages/2925_2021-09-13,"Foster City, CA",2021-09-13,Indeed.com 
2926,Job_2926,Machine Learning OPS,https://www.indeed.com/rc/clk?jk=086c0c49f29fa4d6&fccid=40754da7eb7b3401&vjs=3,/Job_pages/2926_2021-09-13,"Dover, DE",2021-09-13,Indeed.com 
2927,Job_2927, Post Doc Autonomous Systems/Artificial Intelligence,https://www.indeed.com/rc/clk?jk=67e8992079dbe363&fccid=68842b7a56bf8263&vjs=3,/Job_pages/2927_2021-09-13,"Syracuse, NY",2021-09-13,Indeed.com 
2928,Job_2928,Graduate Administrator,https://www.indeed.com/rc/clk?jk=7d6f3bea04d16e16&fccid=329dd051ee52db36&vjs=3,/Job_pages/2928_2021-09-13,"Princeton, NJ 08542",2021-09-13,Indeed.com 
2929,Job_2929,"AVP, Cyber Artificial Intelligence Expert",https://www.indeed.com/rc/clk?jk=5bdf0192642300b4&fccid=9e215d88a6b33622&vjs=3,/Job_pages/2929_2021-09-13,"New York, NY",2021-09-13,Indeed.com 
2930,Job_2930,Scientist,https://www.indeed.com/rc/clk?jk=e13d26f5ebc1da0e&fccid=d7559d4a969e1459&vjs=3,/Job_pages/2930_2021-09-13,"Pittsburgh, PA 15238",2021-09-13,Indeed.com 
2931,Job_2931, Distinguished Data Scientist Ethical AI,https://www.indeed.com/rc/clk?jk=72365c50a838a3db&fccid=f7029f63fe5c906e&vjs=3,/Job_pages/2931_2021-09-13,"Colorado Springs, CO 80919",2021-09-13,Indeed.com 
2932,Job_2932,Machine Learning Engineer,https://www.indeed.com/rc/clk?jk=1ae3d233ef5447ea&fccid=d0cceea77ace1adc&vjs=3,/Job_pages/2932_2021-09-13,"New York, NY",2021-09-13,Indeed.com 
2933,Job_2933,Machine Learning Researcher,https://www.indeed.com/rc/clk?jk=59ddeb0a8328f438&fccid=01b91641951e8886&vjs=3,/Job_pages/2933_2021-09-13,"New York, NY 10005",2021-09-13,Indeed.com 
2934,Job_2934, Postdoctoral Appointee Scientific Machine Learning (SciML) and Explainable Artificial Intelligence (XAI),https://www.indeed.com/rc/clk?jk=437bd97535b54630&fccid=5d1506a5df73a48e&vjs=3,/Job_pages/2934_2021-09-13,"Chicago, IL",2021-09-13,Indeed.com 
2935,Job_2935,Senior Data Scientist,https://www.indeed.com/rc/clk?jk=5a6a4b73fd7e221b&fccid=deb234f9dd3edcea&vjs=3,/Job_pages/2935_2021-09-13,"Boston, MA 02210",2021-09-13,Indeed.com 
2936,Job_2936,Vice President Strategy & Transformation,https://www.indeed.com/rc/clk?jk=bf223bb94f3271b2&fccid=057abf3fd357e717&vjs=3,/Job_pages/2936_2021-09-13,"Whippany, NJ",2021-09-13,Indeed.com 
2937,Job_2937,Assistant Registrar/Curriculum,https://www.indeed.com/rc/clk?jk=244afc161e59e714&fccid=21635b0882f2320e&vjs=3,/Job_pages/2937_2021-09-13,"Fayetteville, NC",2021-09-13,Indeed.com 
2938,Job_2938,"Software Engineer, New College Graduate",https://www.indeed.com/rc/clk?jk=56f7bc7bbd22bd4d&fccid=391006290e845887&vjs=3,/Job_pages/2938_2021-09-13,"San Jose, CA 95134",2021-09-13,Indeed.com 
2939,Job_2939,"Visiting Researcher, Artificial Intelligence for Biology (University Grad)",https://www.indeed.com/rc/clk?jk=0c14c5f135ee7af9&fccid=1639254ea84748b5&vjs=3,/Job_pages/2939_2021-09-13,"New York, NY",2021-09-13,Indeed.com 
2940,Job_2940,Autonomy and Artificial Intelligence Machine Learning Engineer Asc,https://www.indeed.com/rc/clk?jk=57cd9746c373efdc&fccid=aeb15e43a6800b9d&vjs=3,/Job_pages/2940_2021-09-13,"Fort Worth, TX 76108",2021-09-13,Indeed.com 
2941,Job_2941,Autonomy Artificial Intelligence Lead,https://www.indeed.com/rc/clk?jk=7f778fdf4af28616&fccid=edae4285faf6c2f0&vjs=3,/Job_pages/2941_2021-09-13,"St. Louis, MO 63136",2021-09-13,Indeed.com 
2942,Job_2942," Research Scientist Fairness, Equity, Validity and Efficacy",https://www.indeed.com/rc/clk?jk=4358f6d73a7185bc&fccid=b465eef0f362cf27&vjs=3,/Job_pages/2942_2021-09-13,"Princeton, NJ 08541",2021-09-13,Indeed.com 
2943,Job_2943, RTL Engineer Autopilot AI,https://www.indeed.com/rc/clk?jk=fecfb39cf132f247&fccid=86e9be6ce380173e&vjs=3,/Job_pages/2943_2021-09-13,"Palo Alto, CA",2021-09-13,Indeed.com 
2944,Job_2944,Flight Advisor,https://www.indeed.com/rc/clk?jk=bd90aaf4862e3588&fccid=a0a64d6ba9fdb22f&vjs=3,/Job_pages/2944_2021-09-13,"Portsmouth, VA",2021-09-13,Indeed.com 
2945,Job_2945,Fashion Designer,https://www.indeed.com/rc/clk?jk=076856bcdc2bc621&fccid=2ac860672d2a0060&vjs=3,/Job_pages/2945_2021-09-13,"Woonsocket, RI 02895",2021-09-13,Indeed.com 
2946,Job_2946,Senior Artificial Intelligence Engineer,https://www.indeed.com/rc/clk?jk=4da64a54fe52b0da&fccid=30bd8a58380c700b&vjs=3,/Job_pages/2946_2021-09-13,"McLean, VA",2021-09-13,Indeed.com 
2947,Job_2947,Digital Sales Representative – Synapse,https://www.indeed.com/rc/clk?jk=09e14c53650e466f&fccid=734cb5a01ee60f80&vjs=3,/Job_pages/2947_2021-09-13,"Atlanta, GA",2021-09-13,Indeed.com 
2948,Job_2948,LEGAL ANALYST,https://www.indeed.com/rc/clk?jk=2775b8ac73cd21a9&fccid=fe0035950dcdac14&vjs=3,/Job_pages/2948_2021-09-13,"Seattle, WA",2021-09-13,Indeed.com 
2949,Job_2949, Campus Fresher Software Developer Trainee,https://www.indeed.com/rc/clk?jk=bc5cb7cc792d8e8f&fccid=67c1c701fe4bb3db&vjs=3,/Job_pages/2949_2021-09-13,Remote,2021-09-13,Indeed.com 
2950,Job_2950,Data Scientist/Machine Learning Engineer,https://www.indeed.com/rc/clk?jk=571e5124a77d3776&fccid=5bcd1ef0a7f4fb99&vjs=3,/Job_pages/2950_2021-09-13,"New York, NY",2021-09-13,Indeed.com 
2951,Job_2951,Quantitative Researcher,https://www.indeed.com/rc/clk?jk=e2c13dac12042e37&fccid=e99e0f54c1059cab&vjs=3,/Job_pages/2951_2021-09-13,"New York, NY",2021-09-13,Indeed.com 
2952,Job_2952,Digital Forensics Analyst,https://www.indeed.com/rc/clk?jk=1d387f928296d64e&fccid=caed318a9335aac0&vjs=3,/Job_pages/2952_2021-09-13,"Washington, DC",2021-09-13,Indeed.com 
2953,Job_2953,"Manager, Talent Intelligence Data Science",https://www.indeed.com/rc/clk?jk=8bfd6e90ac0c8b3a&fccid=fe2d21eef233e94a&vjs=3,/Job_pages/2953_2021-09-13,"Seattle, WA",2021-09-13,Indeed.com 
2954,Job_2954,Machine Learning Engineer,https://www.indeed.com/rc/clk?jk=ed09df1cb0568f1e&fccid=e228f9fb516f4f81&vjs=3,/Job_pages/2954_2021-09-13,"Newton, MA",2021-09-13,Indeed.com 
2955,Job_2955,IT Engineer (Full Time) United States,https://www.indeed.com/rc/clk?jk=31ee786a9841b4fc&fccid=dfc44f3b8c44a6db&vjs=3,/Job_pages/2955_2021-09-13,"San Jose, CA",2021-09-13,Indeed.com 
2956,Job_2956,"Senior Software Engineer, Applied Machine Learning (Speech Processing)",https://www.indeed.com/rc/clk?jk=06c3516eb233b4b7&fccid=80413c126d4e4312&vjs=3,/Job_pages/2956_2021-09-13,"Boulder, CO",2021-09-13,Indeed.com 
2957,Job_2957,"Managing Director, Center for Learning the Earth with Artificial Intelligence & Physics",https://www.indeed.com/rc/clk?jk=c22c6a4f7a527d18&fccid=bd976cc171c690e0&vjs=3,/Job_pages/2957_2021-09-13,"New York, NY",2021-09-13,Indeed.com 
2958,Job_2958,Machine Learning Engineer,https://www.indeed.com/rc/clk?jk=f79a5462629de93b&fccid=b704562e07a2a03f&vjs=3,/Job_pages/2958_2021-09-13,"Los Angeles, CA",2021-09-13,Indeed.com 
2959,Job_2959, Senior Scientist Computational Biology,https://www.indeed.com/rc/clk?jk=400a9258e3e481c2&fccid=0ee07a80a4e05d45&vjs=3,/Job_pages/2959_2021-09-13,"Seattle, WA 98109",2021-09-13,Indeed.com 
2960,Job_2960, Marketing Senior Manager Strategic Marketing Planning Artificial Intelligence,https://www.indeed.com/rc/clk?jk=de30fe96a6cd68ef&fccid=9e215d88a6b33622&vjs=3,/Job_pages/2960_2021-09-13,"Phoenix, AZ 85012",2021-09-13,Indeed.com 
2961,Job_2961,"Adjuncts, Graduate Data Science and Analytics (Online)",https://www.indeed.com/rc/clk?jk=31c711b9260c8968&fccid=0ac93a9ecf876b04&vjs=3,/Job_pages/2961_2021-09-13,"North Andover, MA 01845",2021-09-13,Indeed.com 
2962,Job_2962, Predictions of Precipitation and Extremes Postdoctoral Research Staff Member,https://www.indeed.com/rc/clk?jk=dc865200ffeeb640&fccid=26727f1861532c63&vjs=3,/Job_pages/2962_2021-09-13,"Livermore, CA 94550",2021-09-13,Indeed.com 
2963,Job_2963,Associate Plant Scientist,https://www.indeed.com/rc/clk?jk=dcfd504bc6d3832c&fccid=c818a4d267ad9508&vjs=3,/Job_pages/2963_2021-09-13,"San Carlos, CA 94070",2021-09-13,Indeed.com 
2964,Job_2964,Data Scientist / Artificial Intelligence Researcher,https://www.indeed.com/rc/clk?jk=31b67894989b9ecb&fccid=03e5fef1f1c1b85d&vjs=3,/Job_pages/2964_2021-09-13,"Aurora, CO",2021-09-13,Indeed.com 
2965,Job_2965, Insurance Investigations Transcript Editor,https://www.indeed.com/rc/clk?jk=cda432d2fe811ca9&fccid=bf52bb0295dd76cc&vjs=3,/Job_pages/2965_2021-09-13,Remote,2021-09-13,Indeed.com 
2966,Job_2966,Robotics Research Engineer,https://www.indeed.com/rc/clk?jk=63f1ab1789a1fe35&fccid=df9fefa1627b6c86&vjs=3,/Job_pages/2966_2021-09-13,"Union City, CA 94587",2021-09-13,Indeed.com 
2967,Job_2967,Full-Time Engineering Opportunities,https://www.indeed.com/rc/clk?jk=136abb65e92b4ba2&fccid=c1099851e9794854&vjs=3,/Job_pages/2967_2021-09-13,"Santa Clara Valley, CA 95014",2021-09-13,Indeed.com 
2968,Job_2968,Workstation Specialist Inside Sales Rep,https://www.indeed.com/rc/clk?jk=fedd6ef93264344a&fccid=af103eaff391cdf0&vjs=3,/Job_pages/2968_2021-09-13,"Morrisville, NC",2021-09-13,Indeed.com 
2969,Job_2969,"Research Scientist, Language",https://www.indeed.com/rc/clk?jk=b19807510c33e1d4&fccid=1639254ea84748b5&vjs=3,/Job_pages/2969_2021-09-13,Remote,2021-09-13,Indeed.com 
2970,Job_2970,Research Scientist (Augmented/Artificial Intelligence),https://www.indeed.com/rc/clk?jk=1493f92b16841099&fccid=72d9e52e326e3001&vjs=3,/Job_pages/2970_2021-09-13,"Torrance, CA 90501",2021-09-13,Indeed.com 
2971,Job_2971, Consulting Development Program Consulting Analyst Applied Intelligence West San Francisco,https://www.indeed.com/rc/clk?jk=63003d8aa5e4e380&fccid=a4e4e2eaf26690c9&vjs=3,/Job_pages/2971_2021-09-13,"San Francisco, CA",2021-09-13,Indeed.com 
2972,Job_2972,"Sales Development Associate (Remote), Relitix",https://www.indeed.com/rc/clk?jk=d5f9f5f6a830a441&fccid=766033f511a500fe&vjs=3,/Job_pages/2972_2021-09-13,Remote,2021-09-13,Indeed.com 
2973,Job_2973,Asset Management Coordinator,https://www.indeed.com/rc/clk?jk=d1af59d8ca9f8917&fccid=0f7165306c36447d&vjs=3,/Job_pages/2973_2021-09-13,"Greensboro, NC 27406",2021-09-13,Indeed.com 
2974,Job_2974,Natural Language Processing Specialist,https://www.indeed.com/rc/clk?jk=cff15dc02cb9ac2f&fccid=e2783b239002c106&vjs=3,/Job_pages/2974_2021-09-13,"Evergreen, CO 80437",2021-09-13,Indeed.com 
2975,Job_2975,Machine Learning Engineer,https://www.indeed.com/rc/clk?jk=310bce0900fa5e25&fccid=849942feb072d55a&vjs=3,/Job_pages/2975_2021-09-13,Remote,2021-09-13,Indeed.com 
2976,Job_2976,Data Scientist,https://www.indeed.com/rc/clk?jk=bc816cc4a961ba91&fccid=16bb1460d39b12d6&vjs=3,/Job_pages/2976_2021-09-13,"Boston, MA",2021-09-13,Indeed.com 
2977,Job_2977," Product Support, Real World Data EMR",https://www.indeed.com/rc/clk?jk=c75103a57bfc5eb8&fccid=de71a49b535e21cb&vjs=3,/Job_pages/2977_2021-09-13,"Research Triangle Park, NC 27709",2021-09-13,Indeed.com 
2978,Job_2978,"Visiting Researcher, Artificial Intelligence (PhD)",https://www.indeed.com/rc/clk?jk=5d55db72a07ec517&fccid=1639254ea84748b5&vjs=3,/Job_pages/2978_2021-09-13,"Menlo Park, CA 94025",2021-09-13,Indeed.com 
2979,Job_2979, AI Fund Principal,https://www.indeed.com/rc/clk?jk=31bbe96d311b4fad&fccid=02f643be07cb9c80&vjs=3,/Job_pages/2979_2021-09-13,"Palo Alto, CA",2021-09-13,Indeed.com 
2980,Job_2980, Principal Research Scientist Artificial Intelligence,https://www.indeed.com/rc/clk?jk=e0d0fa5b80aa5107&fccid=be072ce91ba39a9d&vjs=3,/Job_pages/2980_2021-09-13,"Pittsburgh, PA 15201",2021-09-13,Indeed.com 
2981,Job_2981, Software Development Engineer AWS Artificial Intelligence (AI),https://www.indeed.com/rc/clk?jk=8148655c555703bb&fccid=fe2d21eef233e94a&vjs=3,/Job_pages/2981_2021-09-13,"Seattle, WA",2021-09-13,Indeed.com 
2982,Job_2982,Microsoft Power Platform Power Automate AI builder Document Automation,https://www.indeed.com/rc/clk?jk=784680b53b39a00c&fccid=105ecfd0283f415f&vjs=3,/Job_pages/2982_2021-09-13,"Atlanta, GA 30328",2021-09-13,Indeed.com 
2983,Job_2983, Data Scientist Econ,https://www.indeed.com/rc/clk?jk=b35178a3de614a5e&fccid=68cb92e51cfd6a04&vjs=3,/Job_pages/2983_2021-09-13,"Mountain View, CA 94043",2021-09-13,Indeed.com 
2984,Job_2984,"Director of Business Programs- Community & Skilling, Customer Success",https://www.indeed.com/rc/clk?jk=6cbee680482e3460&fccid=734cb5a01ee60f80&vjs=3,/Job_pages/2984_2021-09-13,United States,2021-09-13,Indeed.com 
2985,Job_2985,Open Rank Full Time Faculty: Analytics (Maine),https://www.indeed.com/rc/clk?jk=344ad532046fd659&fccid=a9383e8362da1c50&vjs=3,/Job_pages/2985_2021-09-13,"Portland, ME",2021-09-13,Indeed.com 
2986,Job_2986,Applied AI/ML Research Scientist | Spatial Perception Team,https://www.indeed.com/rc/clk?jk=5eef2ad0a7680478&fccid=c1099851e9794854&vjs=3,/Job_pages/2986_2021-09-13,"Santa Clara Valley, CA 95014",2021-09-13,Indeed.com 
2987,Job_2987,"IT Specialist, CG-2210-15",https://www.indeed.com/rc/clk?jk=ff3ef18b699b1902&fccid=dd616958bd9ddc12&vjs=3,/Job_pages/2987_2021-09-13,"Washington, DC",2021-09-13,Indeed.com 
2988,Job_2988,Junior Data Scientist,https://www.indeed.com/rc/clk?jk=1071ac3ec2baa742&fccid=1f420427b06ff1e7&vjs=3,/Job_pages/2988_2021-09-13,"New York, NY",2021-09-13,Indeed.com 
2989,Job_2989,Business Intelligence Analyst,https://www.indeed.com/rc/clk?jk=85f192e4b78d9e1e&fccid=b000a8bfa0ce3df8&vjs=3,/Job_pages/2989_2021-09-13,"Johnston, RI 02919",2021-09-13,Indeed.com 
2990,Job_2990,Data Scientist,https://www.indeed.com/rc/clk?jk=88bc94d1cd6ea1c0&fccid=d7d9a8241ba2f3ec&vjs=3,/Job_pages/2990_2021-09-13,"Wayzata, MN",2021-09-13,Indeed.com 
2991,Job_2991,Post-Doctoral Associate,https://www.indeed.com/rc/clk?jk=15046ce457d80ce6&fccid=5c42f0ed4ae5b712&vjs=3,/Job_pages/2991_2021-09-13,"Minneapolis, MN",2021-09-13,Indeed.com 
2992,Job_2992,AI Applications Engineer,https://www.indeed.com/rc/clk?jk=abddd7c6ea5b8dae&fccid=9e36b3674558427d&vjs=3,/Job_pages/2992_2021-09-13,"Palo Alto, CA",2021-09-13,Indeed.com 
2993,Job_2993,Digital Specialist,https://www.indeed.com/rc/clk?jk=add2ca73781fc8d3&fccid=734cb5a01ee60f80&vjs=3,/Job_pages/2993_2021-09-13,"Las Colinas, TX",2021-09-13,Indeed.com 
2994,Job_2994,Artificial Intelligence Functional Specialist/Subject Matter Expert (0821F),https://www.indeed.com/rc/clk?jk=002790a4e95b9cf0&fccid=6aa087409ac8a5ac&vjs=3,/Job_pages/2994_2021-09-13,"Arlington, VA 22209",2021-09-13,Indeed.com 
2995,Job_2995,Lead Research Engineer,https://www.indeed.com/rc/clk?jk=23ce5b05867c68da&fccid=aeed878f21b92a40&vjs=3,/Job_pages/2995_2021-09-13,"San Francisco, CA",2021-09-13,Indeed.com 
2996,Job_2996,ASSISTANT PROFESSOR,https://www.indeed.com/rc/clk?jk=bcab3299b3194dce&fccid=22b1d1aaa50a1a45&vjs=3,/Job_pages/2996_2021-09-13,"Madison, WI 53706",2021-09-13,Indeed.com 
2997,Job_2997,Azure Data Engineer,https://www.indeed.com/rc/clk?jk=fb16eaceba712bed&fccid=0bfc42f123844c30&vjs=3,/Job_pages/2997_2021-09-13,"Houston, TX",2021-09-13,Indeed.com 
2998,Job_2998,Head of Financial Crimes,https://www.indeed.com/rc/clk?jk=2d86b0492856024c&fccid=deb234f9dd3edcea&vjs=3,/Job_pages/2998_2021-09-13,"Boston, MA 02210",2021-09-13,Indeed.com 
2999,Job_2999,Principal Program Manager,https://www.indeed.com/rc/clk?jk=30a9f9fc860f02b9&fccid=734cb5a01ee60f80&vjs=3,/Job_pages/2999_2021-09-13,United States,2021-09-13,Indeed.com 
3000,Job_3000,Chief Data and Analytics Officer,https://www.indeed.com/rc/clk?jk=01c945889381d231&fccid=ffe2a8d347177024&vjs=3,/Job_pages/3000_2021-09-13,"Las Vegas, NV",2021-09-13,Indeed.com 
3001,Job_3001,AI & Computing Research Engineer,https://www.indeed.com/rc/clk?jk=f58ef07fd07c5241&fccid=761c44c17d636bfe&vjs=3,/Job_pages/3001_2021-09-13,"Palo Alto, CA",2021-09-13,Indeed.com 
3002,Job_3002,Assoc Prof,https://www.indeed.com/rc/clk?jk=600dbb1a9886c390&fccid=fd1f6255717cee80&vjs=3,/Job_pages/3002_2021-09-13,"College Park, MD 20742",2021-09-13,Indeed.com 
3003,Job_3003,"Assistant Professor of Physics, Artificial Intelligence for Quantum Materials and Quantum Information Science",https://www.indeed.com/rc/clk?jk=adee975d03613dd9&fccid=c0f8fe90d3cd91fa&vjs=3,/Job_pages/3003_2021-09-13,"Gainesville, FL 32611",2021-09-13,Indeed.com 
3004,Job_3004,Scientist: Microarray Decoding Lead,https://www.indeed.com/rc/clk?jk=7715e70417534b43&fccid=4f514c35c6df91ea&vjs=3,/Job_pages/3004_2021-09-13,"Pasadena, CA",2021-09-13,Indeed.com 
3005,Job_3005, Senior Product Owner Treasury Management/Payments Artificial Intelligence Initiatives Telecommute,https://www.indeed.com/rc/clk?jk=c3d7fc677bb958d6&fccid=ae5bfc395c530fbc&vjs=3,/Job_pages/3005_2021-09-13,Minnesota,2021-09-13,Indeed.com 
3006,Job_3006,Computational Geophysicist,https://www.indeed.com/rc/clk?jk=163e6630adcc08b8&fccid=8765a4045377753a&vjs=3,/Job_pages/3006_2021-09-13,"Arlington, VA 22201",2021-09-13,Indeed.com 
3007,Job_3007,AI Research Assoc Sr,https://www.indeed.com/rc/clk?jk=63bcbd0f49835ae0&fccid=aaf3b433897ea465&vjs=3,/Job_pages/3007_2021-09-13,"New York, NY",2021-09-13,Indeed.com 
3008,Job_3008, Mobile Web Developer Contract,https://www.indeed.com/rc/clk?jk=22a6d73cf40b07f2&fccid=52651ecfe63740f3&vjs=3,/Job_pages/3008_2021-09-13,"Austin, TX",2021-09-13,Indeed.com 
3009,Job_3009,Senior Research Analyst,https://www.indeed.com/rc/clk?jk=4c69084f03e662a6&fccid=b716e44d2c6283e7&vjs=3,/Job_pages/3009_2021-09-13,"Boston, MA 02110",2021-09-13,Indeed.com 
3010,Job_3010, Senior Manager IT Americas Learning & Development Lead,https://www.indeed.com/rc/clk?jk=67dbf7135090db3e&fccid=ec8a0bd60be9a6f5&vjs=3,/Job_pages/3010_2021-09-13,"Berkeley Heights, NJ 07922",2021-09-13,Indeed.com 
3011,Job_3011, Corporate Strategy Junior Associate Remote US,https://www.indeed.com/rc/clk?jk=9ef15509d05f0825&fccid=dd09fe3b43125016&vjs=3,/Job_pages/3011_2021-09-13,Texas,2021-09-13,Indeed.com 
3012,Job_3012,MRM Senior Vice President of Artificial Intelligence Non-Model Review and Challenge,https://www.indeed.com/rc/clk?jk=798bd5b03c9b864e&fccid=5bcd1ef0a7f4fb99&vjs=3,/Job_pages/3012_2021-09-13,"Queens, NY",2021-09-13,Indeed.com 
3013,Job_3013,"Assistant Designer, Baby Knits, Polo",https://www.indeed.com/rc/clk?jk=1a0f1dc79bba5a05&fccid=535de7c767791408&vjs=3,/Job_pages/3013_2021-09-13,"New York, NY",2021-09-13,Indeed.com 
3014,Job_3014,Pre-Si Power and Performance System Validation Engineer,https://www.indeed.com/rc/clk?jk=6f8eb6bbea771105&fccid=f1374be6a45f4b8a&vjs=3,/Job_pages/3014_2021-09-13,"Austin, TX 78746",2021-09-13,Indeed.com 
3015,Job_3015, Senior Technical Product Owner Artificial Intelligence (AI),https://www.indeed.com/rc/clk?jk=59e4dcfb6a4e68ac&fccid=3f721eb1d31080a6&vjs=3,/Job_pages/3015_2021-09-13,"Atlanta, GA",2021-09-13,Indeed.com 
3016,Job_3016,Paid Social Manager,https://www.indeed.com/rc/clk?jk=2f7c08b8a50be973&fccid=4f38d655a8b3e9dc&vjs=3,/Job_pages/3016_2021-09-13,Remote,2021-09-13,Indeed.com 
3017,Job_3017,Artificial Intelligence and Data Fusion Professional,https://www.indeed.com/rc/clk?jk=8b6958bcd633c585&fccid=b8acc26118799f48&vjs=3,/Job_pages/3017_2021-09-13,"Laurel, MD 20724",2021-09-13,Indeed.com 
3018,Job_3018,Staff Physicist,https://www.indeed.com/rc/clk?jk=796c56ab717b9955&fccid=5d1506a5df73a48e&vjs=3,/Job_pages/3018_2021-09-13,"Chicago, IL",2021-09-13,Indeed.com 
3019,Job_3019,Data Scientist,https://www.indeed.com/rc/clk?jk=cd8325ee80f63a1b&fccid=381fbbb453598edf&vjs=3,/Job_pages/3019_2021-09-13,"St. Louis, MO",2021-09-13,Indeed.com 
3020,Job_3020,A&R Associate,https://www.indeed.com/rc/clk?jk=5e94633af23da718&fccid=69e877a9b29bf283&vjs=3,/Job_pages/3020_2021-09-13,Remote,2021-09-13,Indeed.com 
3021,Job_3021,Senior Data Engineer,https://www.indeed.com/rc/clk?jk=33962b9a27949dda&fccid=7ce633552bb08ee6&vjs=3,/Job_pages/3021_2021-09-13,"Portland, OR 97203",2021-09-13,Indeed.com 
3022,Job_3022,"Full-Stack Software Engineer, PAIR Team, Google Research",https://www.indeed.com/rc/clk?jk=e2ad6682af203f22&fccid=a5b4499d9e91a5c6&vjs=3,/Job_pages/3022_2021-09-13,"Cambridge, MA",2021-09-13,Indeed.com 
3023,Job_3023,Artificial Intelligence/Machine Learning Operations Engineer,https://www.indeed.com/rc/clk?jk=48cb85456b5a3f5d&fccid=7b93726661f04aa4&vjs=3,/Job_pages/3023_2021-09-13,Remote,2021-09-13,Indeed.com 
